R,LDG,LDGQ,LDP,LDPQ,WD
0.0365,1.56E-02,4.75E-05,8.32E-02,5.46E-03,2.51E-03
0.0375,1.56E-02,4.99E-05,8.29E-02,5.59E-03,2.57E-03
0.0385,1.56E-02,5.23E-05,8.26E-02,5.72E-03,2.62E-03
0.0395,1.56E-02,5.48E-05,8.23E-02,5.84E-03,2.68E-03
0.0405,1.56E-02,5.74E-05,8.20E-02,5.97E-03,2.74E-03
0.0415,1.56E-02,6.00E-05,8.17E-02,6.10E-03,2.80E-03
0.0425,1.56E-02,6.27E-05,8.14E-02,6.22E-03,2.85E-03
0.0435,1.56E-02,6.54E-05,8.11E-02,6.34E-03,2.91E-03
0.0445,1.55E-02,6.82E-05,8.08E-02,6.47E-03,2.96E-03
0.0455,1.55E-02,7.10E-05,8.05E-02,6.59E-03,3.02E-03
0.0465,1.55E-02,7.39E-05,8.02E-02,6.71E-03,3.07E-03
0.0475,1.55E-02,7.68E-05,7.99E-02,6.83E-03,3.12E-03
0.0485,1.55E-02,7.97E-05,7.96E-02,6.95E-03,3.18E-03
0.0495,1.55E-02,8.28E-05,7.93E-02,7.06E-03,3.23E-03
0.0505,1.55E-02,8.58E-05,7.91E-02,7.18E-03,3.28E-03
0.0515,1.55E-02,8.90E-05,7.88E-02,7.30E-03,3.33E-03
0.0525,1.55E-02,9.21E-05,7.85E-02,7.41E-03,3.38E-03
0.0535,1.55E-02,9.53E-05,7.82E-02,7.52E-03,3.43E-03
0.0545,1.55E-02,9.86E-05,7.79E-02,7.64E-03,3.48E-03
0.0555,1.55E-02,1.02E-04,7.76E-02,7.75E-03,3.53E-03
0.0565,1.55E-02,1.05E-04,7.73E-02,7.86E-03,3.58E-03
0.0575,1.55E-02,1.09E-04,7.70E-02,7.97E-03,3.63E-03
0.0585,1.55E-02,1.12E-04,7.67E-02,8.08E-03,3.68E-03
0.0595,1.54E-02,1.16E-04,7.65E-02,8.19E-03,3.73E-03
0.0605,1.54E-02,1.19E-04,7.62E-02,8.29E-03,3.77E-03
0.0615,1.54E-02,1.23E-04,7.59E-02,8.40E-03,3.82E-03
0.0625,1.54E-02,1.26E-04,7.56E-02,8.50E-03,3.87E-03
0.0635,1.54E-02,1.30E-04,7.53E-02,8.61E-03,3.91E-03
0.0645,1.54E-02,1.34E-04,7.50E-02,8.71E-03,3.96E-03
0.0655,1.54E-02,1.37E-04,7.48E-02,8.81E-03,4.00E-03
0.0665,1.54E-02,1.41E-04,7.45E-02,8.91E-03,4.05E-03
0.0675,1.54E-02,1.45E-04,7.42E-02,9.01E-03,4.09E-03
0.0685,1.54E-02,1.49E-04,7.39E-02,9.11E-03,4.13E-03
0.0695,1.54E-02,1.53E-04,7.37E-02,9.21E-03,4.18E-03
0.0705,1.53E-02,1.57E-04,7.34E-02,9.31E-03,4.22E-03
0.0715,1.53E-02,1.61E-04,7.31E-02,9.41E-03,4.26E-03
0.0725,1.53E-02,1.65E-04,7.28E-02,9.50E-03,4.30E-03
0.0735,1.53E-02,1.69E-04,7.26E-02,9.60E-03,4.34E-03
0.0745,1.53E-02,1.73E-04,7.23E-02,9.69E-03,4.38E-03
0.0755,1.53E-02,1.77E-04,7.20E-02,9.78E-03,4.43E-03
0.0765,1.53E-02,1.81E-04,7.17E-02,9.87E-03,4.46E-03
0.0775,1.53E-02,1.86E-04,7.15E-02,9.96E-03,4.50E-03
0.0785,1.53E-02,1.90E-04,7.12E-02,1.01E-02,4.54E-03
0.0795,1.52E-02,1.94E-04,7.09E-02,1.01E-02,4.58E-03
0.0805,1.52E-02,1.99E-04,7.07E-02,1.02E-02,4.62E-03
0.0815,1.52E-02,2.03E-04,7.04E-02,1.03E-02,4.66E-03
0.0825,1.52E-02,2.07E-04,7.01E-02,1.04E-02,4.69E-03
0.0835,1.52E-02,2.12E-04,6.99E-02,1.05E-02,4.73E-03
0.0845,1.52E-02,2.16E-04,6.96E-02,1.06E-02,4.77E-03
0.0855,1.52E-02,2.21E-04,6.93E-02,1.07E-02,4.80E-03
0.0865,1.52E-02,2.25E-04,6.91E-02,1.07E-02,4.84E-03
0.0875,1.51E-02,2.30E-04,6.88E-02,1.08E-02,4.87E-03
0.0885,1.51E-02,2.35E-04,6.85E-02,1.09E-02,4.91E-03
0.0895,1.51E-02,2.39E-04,6.83E-02,1.10E-02,4.94E-03
0.0905,1.51E-02,2.44E-04,6.80E-02,1.11E-02,4.98E-03
0.0915,1.51E-02,2.49E-04,6.78E-02,1.11E-02,5.01E-03
0.0925,1.51E-02,2.54E-04,6.75E-02,1.12E-02,5.04E-03
0.0935,1.51E-02,2.58E-04,6.72E-02,1.13E-02,5.07E-03
0.0945,1.50E-02,2.63E-04,6.70E-02,1.14E-02,5.11E-03
0.0955,1.50E-02,2.68E-04,6.67E-02,1.15E-02,5.14E-03
0.0965,1.50E-02,2.73E-04,6.65E-02,1.15E-02,5.17E-03
0.0975,1.50E-02,2.78E-04,6.62E-02,1.16E-02,5.20E-03
0.0985,1.50E-02,2.83E-04,6.59E-02,1.17E-02,5.23E-03
0.0995,1.50E-02,2.88E-04,6.57E-02,1.17E-02,5.26E-03
0.1005,1.49E-02,2.93E-04,6.54E-02,1.18E-02,5.29E-03
0.1015,1.49E-02,2.98E-04,6.52E-02,1.19E-02,5.32E-03
0.1025,1.49E-02,3.03E-04,6.49E-02,1.20E-02,5.35E-03
0.1035,1.49E-02,3.08E-04,6.47E-02,1.20E-02,5.38E-03
0.1045,1.49E-02,3.13E-04,6.44E-02,1.21E-02,5.40E-03
0.1055,1.49E-02,3.18E-04,6.42E-02,1.22E-02,5.43E-03
0.1065,1.48E-02,3.23E-04,6.39E-02,1.22E-02,5.46E-03
0.1075,1.48E-02,3.28E-04,6.37E-02,1.23E-02,5.49E-03
0.1085,1.48E-02,3.34E-04,6.34E-02,1.24E-02,5.51E-03
0.1095,1.48E-02,3.39E-04,6.32E-02,1.24E-02,5.54E-03
0.1105,1.48E-02,3.44E-04,6.29E-02,1.25E-02,5.56E-03
0.1115,1.48E-02,3.49E-04,6.27E-02,1.25E-02,5.59E-03
0.1125,1.47E-02,3.55E-04,6.24E-02,1.26E-02,5.61E-03
0.1135,1.47E-02,3.60E-04,6.22E-02,1.27E-02,5.64E-03
0.1145,1.47E-02,3.65E-04,6.19E-02,1.27E-02,5.66E-03
0.1155,1.47E-02,3.71E-04,6.17E-02,1.28E-02,5.69E-03
0.1165,1.47E-02,3.76E-04,6.15E-02,1.28E-02,5.71E-03
0.1175,1.46E-02,3.82E-04,6.12E-02,1.29E-02,5.73E-03
0.1185,1.46E-02,3.87E-04,6.10E-02,1.30E-02,5.75E-03
0.1195,1.46E-02,3.93E-04,6.07E-02,1.30E-02,5.78E-03
0.1205,1.46E-02,3.98E-04,6.05E-02,1.31E-02,5.80E-03
0.1215,1.46E-02,4.04E-04,6.02E-02,1.31E-02,5.82E-03
0.1225,1.45E-02,4.09E-04,6.00E-02,1.32E-02,5.84E-03
0.1235,1.45E-02,4.15E-04,5.98E-02,1.32E-02,5.86E-03
0.1245,1.45E-02,4.20E-04,5.95E-02,1.33E-02,5.88E-03
0.1255,1.45E-02,4.26E-04,5.93E-02,1.33E-02,5.90E-03
0.1265,1.44E-02,4.31E-04,5.91E-02,1.34E-02,5.92E-03
0.1275,1.44E-02,4.37E-04,5.88E-02,1.34E-02,5.94E-03
0.1285,1.44E-02,4.43E-04,5.86E-02,1.35E-02,5.96E-03
0.1295,1.44E-02,4.48E-04,5.83E-02,1.35E-02,5.98E-03
0.1305,1.44E-02,4.54E-04,5.81E-02,1.36E-02,6.00E-03
0.1315,1.43E-02,4.60E-04,5.79E-02,1.36E-02,6.01E-03
0.1325,1.43E-02,4.65E-04,5.76E-02,1.37E-02,6.03E-03
0.1335,1.43E-02,4.71E-04,5.74E-02,1.37E-02,6.05E-03
0.1345,1.43E-02,4.77E-04,5.72E-02,1.38E-02,6.07E-03
0.1355,1.42E-02,4.82E-04,5.69E-02,1.38E-02,6.08E-03
0.1365,1.42E-02,4.88E-04,5.67E-02,1.38E-02,6.10E-03
0.1375,1.42E-02,4.94E-04,5.65E-02,1.39E-02,6.11E-03
0.1385,1.42E-02,5.00E-04,5.62E-02,1.39E-02,6.13E-03
0.1395,1.41E-02,5.06E-04,5.60E-02,1.40E-02,6.14E-03
0.1405,1.41E-02,5.11E-04,5.58E-02,1.40E-02,6.16E-03
0.1415,1.41E-02,5.17E-04,5.56E-02,1.40E-02,6.17E-03
0.1425,1.41E-02,5.23E-04,5.53E-02,1.41E-02,6.19E-03
0.1435,1.40E-02,5.29E-04,5.51E-02,1.41E-02,6.20E-03
0.1445,1.40E-02,5.35E-04,5.49E-02,1.42E-02,6.21E-03
0.1455,1.40E-02,5.41E-04,5.47E-02,1.42E-02,6.23E-03
0.1465,1.40E-02,5.46E-04,5.44E-02,1.42E-02,6.24E-03
0.1475,1.39E-02,5.52E-04,5.42E-02,1.43E-02,6.25E-03
0.1485,1.39E-02,5.58E-04,5.40E-02,1.43E-02,6.26E-03
0.1495,1.39E-02,5.64E-04,5.38E-02,1.43E-02,6.28E-03
0.1505,1.39E-02,5.70E-04,5.35E-02,1.44E-02,6.29E-03
0.1515,1.38E-02,5.76E-04,5.33E-02,1.44E-02,6.30E-03
0.1525,1.38E-02,5.82E-04,5.31E-02,1.44E-02,6.31E-03
0.1535,1.38E-02,5.88E-04,5.29E-02,1.45E-02,6.32E-03
0.1545,1.37E-02,5.94E-04,5.26E-02,1.45E-02,6.33E-03
0.1555,1.37E-02,5.99E-04,5.24E-02,1.45E-02,6.34E-03
0.1565,1.37E-02,6.05E-04,5.22E-02,1.46E-02,6.35E-03
0.1575,1.37E-02,6.11E-04,5.20E-02,1.46E-02,6.36E-03
0.1585,1.36E-02,6.17E-04,5.18E-02,1.46E-02,6.37E-03
0.1595,1.36E-02,6.23E-04,5.16E-02,1.46E-02,6.38E-03
0.1605,1.36E-02,6.29E-04,5.13E-02,1.47E-02,6.38E-03
0.1615,1.35E-02,6.35E-04,5.11E-02,1.47E-02,6.39E-03
0.1625,1.35E-02,6.41E-04,5.09E-02,1.47E-02,6.40E-03
0.1635,1.35E-02,6.47E-04,5.07E-02,1.47E-02,6.41E-03
0.1645,1.35E-02,6.53E-04,5.05E-02,1.48E-02,6.41E-03
0.1655,1.34E-02,6.59E-04,5.03E-02,1.48E-02,6.42E-03
0.1665,1.34E-02,6.65E-04,5.00E-02,1.48E-02,6.43E-03
0.1675,1.34E-02,6.71E-04,4.98E-02,1.48E-02,6.43E-03
0.1685,1.33E-02,6.77E-04,4.96E-02,1.49E-02,6.44E-03
0.1695,1.33E-02,6.83E-04,4.94E-02,1.49E-02,6.44E-03
0.1705,1.33E-02,6.89E-04,4.92E-02,1.49E-02,6.45E-03
0.1715,1.32E-02,6.95E-04,4.90E-02,1.49E-02,6.46E-03
0.1725,1.32E-02,7.01E-04,4.88E-02,1.49E-02,6.46E-03
0.1735,1.32E-02,7.07E-04,4.86E-02,1.50E-02,6.46E-03
0.1745,1.31E-02,7.12E-04,4.84E-02,1.50E-02,6.47E-03
0.1755,1.31E-02,7.18E-04,4.82E-02,1.50E-02,6.47E-03
0.1765,1.31E-02,7.24E-04,4.80E-02,1.50E-02,6.48E-03
0.1775,1.30E-02,7.30E-04,4.77E-02,1.50E-02,6.48E-03
0.1785,1.30E-02,7.36E-04,4.75E-02,1.50E-02,6.48E-03
0.1795,1.30E-02,7.42E-04,4.73E-02,1.51E-02,6.49E-03
0.1805,1.30E-02,7.48E-04,4.71E-02,1.51E-02,6.49E-03
0.1815,1.29E-02,7.54E-04,4.69E-02,1.51E-02,6.49E-03
0.1825,1.29E-02,7.60E-04,4.67E-02,1.51E-02,6.49E-03
0.1835,1.29E-02,7.66E-04,4.65E-02,1.51E-02,6.49E-03
0.1845,1.28E-02,7.72E-04,4.63E-02,1.51E-02,6.50E-03
0.1855,1.28E-02,7.77E-04,4.61E-02,1.51E-02,6.50E-03
0.1865,1.28E-02,7.83E-04,4.59E-02,1.52E-02,6.50E-03
0.1875,1.27E-02,7.89E-04,4.57E-02,1.52E-02,6.50E-03
0.1885,1.27E-02,7.95E-04,4.55E-02,1.52E-02,6.50E-03
0.1895,1.26E-02,8.01E-04,4.53E-02,1.52E-02,6.50E-03
0.1905,1.26E-02,8.07E-04,4.51E-02,1.52E-02,6.50E-03
0.1915,1.26E-02,8.12E-04,4.49E-02,1.52E-02,6.50E-03
0.1925,1.25E-02,8.18E-04,4.47E-02,1.52E-02,6.50E-03
0.1935,1.25E-02,8.24E-04,4.45E-02,1.52E-02,6.50E-03
0.1945,1.25E-02,8.30E-04,4.43E-02,1.52E-02,6.50E-03
0.1955,1.24E-02,8.36E-04,4.41E-02,1.52E-02,6.49E-03
0.1965,1.24E-02,8.41E-04,4.39E-02,1.52E-02,6.49E-03
0.1975,1.24E-02,8.47E-04,4.38E-02,1.52E-02,6.49E-03
0.1985,1.23E-02,8.53E-04,4.36E-02,1.52E-02,6.49E-03
0.1995,1.23E-02,8.59E-04,4.34E-02,1.52E-02,6.49E-03
0.2005,1.23E-02,8.64E-04,4.32E-02,1.53E-02,6.48E-03
0.2015,1.22E-02,8.70E-04,4.30E-02,1.53E-02,6.48E-03
0.2025,1.22E-02,8.76E-04,4.28E-02,1.53E-02,6.48E-03
0.2035,1.22E-02,8.81E-04,4.26E-02,1.53E-02,6.47E-03
0.2045,1.21E-02,8.87E-04,4.24E-02,1.53E-02,6.47E-03
0.2055,1.21E-02,8.92E-04,4.22E-02,1.53E-02,6.47E-03
0.2065,1.20E-02,8.98E-04,4.20E-02,1.53E-02,6.46E-03
0.2075,1.20E-02,9.04E-04,4.19E-02,1.53E-02,6.46E-03
0.2085,1.20E-02,9.09E-04,4.17E-02,1.53E-02,6.46E-03
0.2095,1.19E-02,9.15E-04,4.15E-02,1.53E-02,6.45E-03
0.2105,1.19E-02,9.20E-04,4.13E-02,1.53E-02,6.45E-03
0.2115,1.19E-02,9.26E-04,4.11E-02,1.53E-02,6.44E-03
0.2125,1.18E-02,9.31E-04,4.09E-02,1.53E-02,6.44E-03
0.2135,1.18E-02,9.37E-04,4.08E-02,1.53E-02,6.43E-03
0.2145,1.17E-02,9.42E-04,4.06E-02,1.52E-02,6.42E-03
0.2155,1.17E-02,9.48E-04,4.04E-02,1.52E-02,6.42E-03
0.2165,1.17E-02,9.53E-04,4.02E-02,1.52E-02,6.41E-03
0.2175,1.16E-02,9.58E-04,4.00E-02,1.52E-02,6.41E-03
0.2185,1.16E-02,9.64E-04,3.99E-02,1.52E-02,6.40E-03
0.2195,1.15E-02,9.69E-04,3.97E-02,1.52E-02,6.39E-03
0.2205,1.15E-02,9.74E-04,3.95E-02,1.52E-02,6.39E-03
0.2215,1.15E-02,9.80E-04,3.93E-02,1.52E-02,6.38E-03
0.2225,1.14E-02,9.85E-04,3.91E-02,1.52E-02,6.37E-03
0.2235,1.14E-02,9.90E-04,3.90E-02,1.52E-02,6.36E-03
0.2245,1.14E-02,9.96E-04,3.88E-02,1.52E-02,6.36E-03
0.2255,1.13E-02,1.00E-03,3.86E-02,1.52E-02,6.35E-03
0.2265,1.13E-02,1.01E-03,3.84E-02,1.52E-02,6.34E-03
0.2275,1.12E-02,1.01E-03,3.83E-02,1.52E-02,6.33E-03
0.2285,1.12E-02,1.02E-03,3.81E-02,1.52E-02,6.32E-03
0.2295,1.12E-02,1.02E-03,3.79E-02,1.51E-02,6.32E-03
0.2305,1.11E-02,1.03E-03,3.78E-02,1.51E-02,6.31E-03
0.2315,1.11E-02,1.03E-03,3.76E-02,1.51E-02,6.30E-03
0.2325,1.10E-02,1.04E-03,3.74E-02,1.51E-02,6.29E-03
0.2335,1.10E-02,1.04E-03,3.73E-02,1.51E-02,6.28E-03
0.2345,1.10E-02,1.05E-03,3.71E-02,1.51E-02,6.27E-03
0.2355,1.09E-02,1.05E-03,3.69E-02,1.51E-02,6.26E-03
0.2365,1.09E-02,1.06E-03,3.68E-02,1.51E-02,6.25E-03
0.2375,1.08E-02,1.06E-03,3.66E-02,1.51E-02,6.24E-03
0.2385,1.08E-02,1.07E-03,3.64E-02,1.50E-02,6.23E-03
0.2395,1.08E-02,1.07E-03,3.63E-02,1.50E-02,6.22E-03
0.2405,1.07E-02,1.08E-03,3.61E-02,1.50E-02,6.21E-03
0.2415,1.07E-02,1.08E-03,3.59E-02,1.50E-02,6.20E-03
0.2425,1.06E-02,1.08E-03,3.58E-02,1.50E-02,6.19E-03
0.2435,1.06E-02,1.09E-03,3.56E-02,1.50E-02,6.18E-03
0.2445,1.05E-02,1.09E-03,3.55E-02,1.50E-02,6.17E-03
0.2455,1.05E-02,1.10E-03,3.53E-02,1.49E-02,6.15E-03
0.2465,1.05E-02,1.10E-03,3.52E-02,1.49E-02,6.14E-03
0.2475,1.04E-02,1.11E-03,3.50E-02,1.49E-02,6.13E-03
0.2485,1.04E-02,1.11E-03,3.48E-02,1.49E-02,6.12E-03
0.2495,1.03E-02,1.12E-03,3.47E-02,1.49E-02,6.11E-03
0.2505,1.03E-02,1.12E-03,3.45E-02,1.49E-02,6.10E-03
0.2515,1.03E-02,1.13E-03,3.44E-02,1.48E-02,6.08E-03
0.2525,1.02E-02,1.13E-03,3.42E-02,1.48E-02,6.07E-03
0.2535,1.02E-02,1.13E-03,3.41E-02,1.48E-02,6.06E-03
0.2545,1.01E-02,1.14E-03,3.39E-02,1.48E-02,6.05E-03
0.2555,1.01E-02,1.14E-03,3.38E-02,1.48E-02,6.03E-03
0.2565,1.00E-02,1.15E-03,3.36E-02,1.47E-02,6.02E-03
0.2575,1.00E-02,1.15E-03,3.35E-02,1.47E-02,6.01E-03
0.2585,9.96E-03,1.16E-03,3.33E-02,1.47E-02,6.00E-03
0.2595,9.92E-03,1.16E-03,3.32E-02,1.47E-02,5.98E-03
0.2605,9.88E-03,1.16E-03,3.30E-02,1.47E-02,5.97E-03
0.2615,9.84E-03,1.17E-03,3.29E-02,1.46E-02,5.96E-03
0.2625,9.80E-03,1.17E-03,3.27E-02,1.46E-02,5.94E-03
0.2635,9.75E-03,1.18E-03,3.26E-02,1.46E-02,5.93E-03
0.2645,9.71E-03,1.18E-03,3.25E-02,1.46E-02,5.92E-03
0.2655,9.67E-03,1.18E-03,3.23E-02,1.46E-02,5.90E-03
0.2665,9.63E-03,1.19E-03,3.22E-02,1.45E-02,5.89E-03
0.2675,9.58E-03,1.19E-03,3.20E-02,1.45E-02,5.87E-03
0.2685,9.54E-03,1.20E-03,3.19E-02,1.45E-02,5.86E-03
0.2695,9.50E-03,1.20E-03,3.18E-02,1.45E-02,5.85E-03
0.2705,9.46E-03,1.20E-03,3.16E-02,1.44E-02,5.83E-03
0.2715,9.41E-03,1.21E-03,3.15E-02,1.44E-02,5.82E-03
0.2725,9.37E-03,1.21E-03,3.14E-02,1.44E-02,5.80E-03
0.2735,9.33E-03,1.21E-03,3.12E-02,1.44E-02,5.79E-03
0.2745,9.29E-03,1.22E-03,3.11E-02,1.43E-02,5.77E-03
0.2755,9.24E-03,1.22E-03,3.10E-02,1.43E-02,5.76E-03
0.2765,9.20E-03,1.22E-03,3.08E-02,1.43E-02,5.74E-03
0.2775,9.16E-03,1.23E-03,3.07E-02,1.43E-02,5.73E-03
0.2785,9.12E-03,1.23E-03,3.06E-02,1.42E-02,5.71E-03
0.2795,9.07E-03,1.23E-03,3.04E-02,1.42E-02,5.70E-03
0.2805,9.03E-03,1.24E-03,3.03E-02,1.42E-02,5.68E-03
0.2815,8.99E-03,1.24E-03,3.02E-02,1.42E-02,5.67E-03
0.2825,8.95E-03,1.24E-03,3.01E-02,1.41E-02,5.65E-03
0.2835,8.90E-03,1.25E-03,2.99E-02,1.41E-02,5.64E-03
0.2845,8.86E-03,1.25E-03,2.98E-02,1.41E-02,5.62E-03
0.2855,8.82E-03,1.25E-03,2.97E-02,1.41E-02,5.61E-03
0.2865,8.78E-03,1.26E-03,2.96E-02,1.40E-02,5.59E-03
0.2875,8.73E-03,1.26E-03,2.94E-02,1.40E-02,5.58E-03
0.2885,8.69E-03,1.26E-03,2.93E-02,1.40E-02,5.56E-03
0.2895,8.65E-03,1.26E-03,2.92E-02,1.40E-02,5.55E-03
0.2905,8.61E-03,1.27E-03,2.91E-02,1.39E-02,5.53E-03
0.2915,8.57E-03,1.27E-03,2.90E-02,1.39E-02,5.51E-03
0.2925,8.52E-03,1.27E-03,2.88E-02,1.39E-02,5.50E-03
0.2935,8.48E-03,1.28E-03,2.87E-02,1.39E-02,5.48E-03
0.2945,8.44E-03,1.28E-03,2.86E-02,1.38E-02,5.47E-03
0.2955,8.40E-03,1.28E-03,2.85E-02,1.38E-02,5.45E-03
0.2965,8.36E-03,1.28E-03,2.84E-02,1.38E-02,5.43E-03
0.2975,8.31E-03,1.29E-03,2.83E-02,1.37E-02,5.42E-03
0.2985,8.27E-03,1.29E-03,2.82E-02,1.37E-02,5.40E-03
0.2995,8.23E-03,1.29E-03,2.81E-02,1.37E-02,5.39E-03
0.3005,8.19E-03,1.29E-03,2.79E-02,1.37E-02,5.37E-03
0.3015,8.15E-03,1.30E-03,2.78E-02,1.36E-02,5.35E-03
0.3025,8.11E-03,1.30E-03,2.77E-02,1.36E-02,5.34E-03
0.3035,8.06E-03,1.30E-03,2.76E-02,1.36E-02,5.32E-03
0.3045,8.02E-03,1.30E-03,2.75E-02,1.35E-02,5.31E-03
0.3055,7.98E-03,1.30E-03,2.74E-02,1.35E-02,5.29E-03
0.3065,7.94E-03,1.31E-03,2.73E-02,1.35E-02,5.27E-03
0.3075,7.90E-03,1.31E-03,2.72E-02,1.35E-02,5.26E-03
0.3085,7.86E-03,1.31E-03,2.71E-02,1.34E-02,5.24E-03
0.3095,7.82E-03,1.31E-03,2.70E-02,1.34E-02,5.23E-03
0.3105,7.78E-03,1.31E-03,2.69E-02,1.34E-02,5.21E-03
0.3115,7.74E-03,1.32E-03,2.68E-02,1.33E-02,5.19E-03
0.3125,7.70E-03,1.32E-03,2.67E-02,1.33E-02,5.18E-03
0.3135,7.66E-03,1.32E-03,2.66E-02,1.33E-02,5.16E-03
0.3145,7.61E-03,1.32E-03,2.65E-02,1.33E-02,5.15E-03
0.3155,7.57E-03,1.32E-03,2.64E-02,1.32E-02,5.13E-03
0.3165,7.53E-03,1.32E-03,2.63E-02,1.32E-02,5.11E-03
0.3175,7.49E-03,1.33E-03,2.63E-02,1.32E-02,5.10E-03
0.3185,7.46E-03,1.33E-03,2.62E-02,1.31E-02,5.08E-03
0.3195,7.42E-03,1.33E-03,2.61E-02,1.31E-02,5.07E-03
0.3205,7.38E-03,1.33E-03,2.60E-02,1.31E-02,5.05E-03
0.3215,7.34E-03,1.33E-03,2.59E-02,1.30E-02,5.03E-03
0.3225,7.30E-03,1.33E-03,2.58E-02,1.30E-02,5.02E-03
0.3235,7.26E-03,1.33E-03,2.57E-02,1.30E-02,5.00E-03
0.3245,7.22E-03,1.33E-03,2.56E-02,1.30E-02,4.99E-03
0.3255,7.18E-03,1.34E-03,2.56E-02,1.29E-02,4.97E-03
0.3265,7.14E-03,1.34E-03,2.55E-02,1.29E-02,4.96E-03
0.3275,7.10E-03,1.34E-03,2.54E-02,1.29E-02,4.94E-03
0.3285,7.07E-03,1.34E-03,2.53E-02,1.28E-02,4.92E-03
0.3295,7.03E-03,1.34E-03,2.52E-02,1.28E-02,4.91E-03
0.3305,6.99E-03,1.34E-03,2.52E-02,1.28E-02,4.89E-03
0.3315,6.95E-03,1.34E-03,2.51E-02,1.28E-02,4.88E-03
0.3325,6.92E-03,1.34E-03,2.50E-02,1.27E-02,4.86E-03
0.3335,6.88E-03,1.34E-03,2.49E-02,1.27E-02,4.85E-03
0.3345,6.84E-03,1.34E-03,2.49E-02,1.27E-02,4.83E-03
0.3355,6.81E-03,1.34E-03,2.48E-02,1.26E-02,4.82E-03
0.3365,6.77E-03,1.35E-03,2.47E-02,1.26E-02,4.80E-03
0.3375,6.73E-03,1.35E-03,2.46E-02,1.26E-02,4.79E-03
0.3385,6.70E-03,1.35E-03,2.46E-02,1.26E-02,4.77E-03
0.3395,6.66E-03,1.35E-03,2.45E-02,1.25E-02,4.76E-03
0.3405,6.63E-03,1.35E-03,2.44E-02,1.25E-02,4.74E-03
0.3415,6.59E-03,1.35E-03,2.44E-02,1.25E-02,4.73E-03
0.3425,6.55E-03,1.35E-03,2.43E-02,1.24E-02,4.72E-03
0.3435,6.52E-03,1.35E-03,2.42E-02,1.24E-02,4.70E-03
0.3445,6.49E-03,1.35E-03,2.42E-02,1.24E-02,4.69E-03
0.3455,6.45E-03,1.35E-03,2.41E-02,1.24E-02,4.67E-03
0.3465,6.42E-03,1.35E-03,2.40E-02,1.23E-02,4.66E-03
0.3475,6.38E-03,1.35E-03,2.40E-02,1.23E-02,4.65E-03
